"brief_11" "brief_13" "brief_16" "brief_22" "brief_27" "brief_31" "brief_37" "brief_42" "brief_46" "brief_48" "brief_50" "mutter_1" "mutter_10" "mutter_14" "mutter_18" "mutter_20" "mutter_24" "mutter_26" "mutter_29" "mutter_3" "mutter_34" "mutter_36" "mutter_40" "mutter_44" "mutter_49" "mutter_5" "mutter_52" "mutter_55" "mutter_7" "robert_21" "robert_33" "robert_35" "robert_38" "robert_45" "robert_53" "robert_8" "walter_12" "walter_15" "walter_17" "walter_19" "walter_2" "walter_23" "walter_25" "walter_28" "walter_30" "walter_32" "walter_39" "walter_4" "walter_41" "walter_43" "walter_47" "walter_51" "walter_54" "walter_56" "walter_6" "walter_9"
"vielleicht" 0.917431192660551 0 0.408163265306122 0.225225225225225 0.36231884057971 0.458715596330275 0.29673590504451 0 0 0 0 0 0 0.141709966934341 0 0 0 0 0.106951871657754 0 0.0632911392405063 0.0472589792060491 0.0704721634954193 0 0.0475963826749167 0 0 0 0 0.0318979266347687 0.381315538608198 0 0.0683994528043776 0.137236962488564 0 0.143729787998563 0.178677784395473 0.094876660341556 0.291970802919708 0.345423143350604 0.220588235294118 0.125156445556946 0.208659363588941 0.155327741534638 0.120336943441637 0.301406563965171 0.105485232067511 0.29600394671929 0 0.35778175313059 0.0970245795601552 0.187758167480285 0 0.1998001998002 0.08585533376261 0.0828729281767956
"wo" 0 0 0 0 0 0 0 0.56390977443609 0 0 0.273972602739726 0.252206809583859 0.173510699826489 0.0944733112895607 0.0609384521633151 0.24024024024024 0.240384615384615 0.0951474785918173 0 0.549450549450549 0.0632911392405063 0.0472589792060491 0.140944326990839 0 0.237981913374584 0.0855431993156544 0.10351966873706 0.09000900090009 0.194552529182879 0.127591706539075 0.0953288846520496 0.120918984280532 0 0.274473924977127 0.23094688221709 0.0718648939992814 0.119118522930316 0.094876660341556 0.097323600973236 0.172711571675302 0.0735294117647059 0.229453483521068 0.104329681794471 0.0931966449207828 0 0.100468854655057 0.105485232067511 0.0493339911198816 0.0865800865800866 0.119260584376863 0.0970245795601552 0.112654900488171 0.266808964781217 0.24975024975025 0.042927666881305 0.0552486187845304
"mehr" 0 0 0.136054421768707 0 0 0.229357798165138 0 0.18796992481203 0.198019801980198 0.22271714922049 0 0.252206809583859 0.231347599768652 0.0944733112895607 0.0609384521633151 0.18018018018018 0.0600961538461538 0.285442435775452 0.106951871657754 0 0.189873417721519 0.189035916824197 0.211416490486258 0 0.190385530699667 0.342172797262618 0.31055900621118 0 0 0.0956937799043062 0 0.060459492140266 0.102599179206566 0.137236962488564 0.0769822940723634 0.0359324469996407 0.297796307325789 0.284629981024668 0.097323600973236 0.172711571675302 0.122549019607843 0.0625782227784731 0.104329681794471 0.0931966449207828 0.240673886883273 0.100468854655057 0.070323488045007 0.0986679822397632 0 0.0596302921884317 0.0970245795601552 0.225309800976342 0.0533617929562433 0 0.128783000643915 0.138121546961326
"walter" 0 0 0.136054421768707 0 0 0.229357798165138 0 0.18796992481203 0.594059405940594 0 0 1.00882723833544 0 0 0 0 0.0600961538461538 0 0 0.10989010989011 0 0 0 0 0 0.171086398631309 0 0 0.194552529182879 0.287081339712919 0.476644423260248 0.241837968561064 0.205198358413133 0.411710887465691 0.538876058506544 0.323392022996766 0.297796307325789 0.094876660341556 0.145985401459854 0 0.0735294117647059 0.250312891113892 0.365153886280647 0 0 0.0334896182183523 0.0351617440225035 0 0 0.119260584376863 0.0323415265200517 0.0375516334960571 0 0 0.0214638334406525 0.193370165745856
"würde" 0 0 0.408163265306122 0.225225225225225 0.36231884057971 0 0 0 0 0 0.273972602739726 0 0.0578368999421631 0 0.12187690432663 0.18018018018018 0.240384615384615 0 0 0 0 0 0.0704721634954193 0.294767870302137 0.237981913374584 0.171086398631309 0.10351966873706 0 0.0972762645914397 0.0956937799043062 0 0.120918984280532 0.0341997264021888 0.0457456541628545 0 0.107797340998922 0 0.189753320683112 0.291970802919708 0.287852619458837 0.0245098039215686 0.104297037964122 0.104329681794471 0.0931966449207828 0.0601684717208183 0.267916945746819 0.175808720112518 0.0493339911198816 0.173160173160173 0.178890876565295 0.355756791720569 0.112654900488171 0.213447171824973 0.14985014985015 0.08585533376261 0.0828729281767956
"wurden" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.182815356489945 0.42042042042042 0.300480769230769 0.856327307326356 0 0.10989010989011 0.759493670886076 0.236294896030246 0.211416490486258 0.368459837877671 0.42836744407425 0 0 0.09000900090009 0 0.287081339712919 0.190657769304099 0.362756952841596 0.205198358413133 0.137236962488564 0.153964588144727 0.0359324469996407 0 0 0.048661800486618 0.0575705238917674 0 0.0208594075928244 0 0.0931966449207828 0 0.0334896182183523 0.070323488045007 0.0493339911198816 0.0432900432900433 0.0596302921884317 0.129366106080207 0.0375516334960571 0.106723585912487 0.0999000999000999 0.0214638334406525 0.0828729281767956
"sagen" 0 0 0 0 0 0 0 0 0.198019801980198 0 0 0 0.231347599768652 0.141709966934341 0.182815356489945 0.0600600600600601 0.120192307692308 0 0 0.549450549450549 0 0 0.140944326990839 0 0.0951927653498334 0 0 0 0.291828793774319 0.191387559808612 0.190657769304099 0.30229746070133 0.0683994528043776 0.182982616651418 0.0769822940723634 0.179662234998203 0.119118522930316 0.094876660341556 0.291970802919708 0.23028209556707 0.0980392156862745 0.229453483521068 0.104329681794471 0.0931966449207828 0.0601684717208183 0.0334896182183523 0.105485232067511 0.0493339911198816 0.12987012987013 0.119260584376863 0.0646830530401035 0 0.106723585912487 0.24975024975025 0.0643915003219575 0.165745856353591
"kann" 0.458715596330275 1.44508670520231 0 0.45045045045045 0 0.458715596330275 0.29673590504451 0.56390977443609 0.396039603960396 0.44543429844098 0.547945205479452 0 0.173510699826489 0.0472366556447803 0.0609384521633151 0 0.120192307692308 0 0.106951871657754 0.10989010989011 0.126582278481013 0.0945179584120983 0.0704721634954193 0 0.14278914802475 0 0 0.18001800180018 0 0.127591706539075 0.857959961868446 0.181378476420798 0.102599179206566 0.228728270814273 0 0.179662234998203 0.178677784395473 0.094876660341556 0.048661800486618 0.0575705238917674 0.147058823529412 0.125156445556946 0.0521648408972353 0.12426219322771 0.0601684717208183 0.0334896182183523 0.105485232067511 0.148001973359645 0.0432900432900433 0.0596302921884317 0.0323415265200517 0 0 0.24975024975025 0.0643915003219575 0.0276243093922652
"gut" 0 0.289017341040462 0.272108843537415 0.225225225225225 0.72463768115942 0 0.593471810089021 0.18796992481203 0 0 0.547945205479452 0.126103404791929 0.115673799884326 0.0472366556447803 0 0.0600600600600601 0.240384615384615 0.190294957183635 0 0 0.253164556962025 0.0472589792060491 0.140944326990839 0.0736919675755343 0.0475963826749167 0 0 0.27002700270027 0 0.0637958532695375 0.0953288846520496 0.060459492140266 0.136798905608755 0.182982616651418 0 0.0718648939992814 0 0.094876660341556 0.145985401459854 0.172711571675302 0.0980392156862745 0.125156445556946 0.156494522691706 0.155327741534638 0.0601684717208183 0.167448091091762 0.105485232067511 0.0493339911198816 0.12987012987013 0.178890876565295 0.129366106080207 0.112654900488171 0.0533617929562433 0.0999000999000999 0.107319167203262 0.0828729281767956
"also" 0 0 0.136054421768707 0 0 0 0.29673590504451 0 0.396039603960396 0 0 0.126103404791929 0.115673799884326 0.0472366556447803 0.0609384521633151 0.0600600600600601 0 0.0951474785918173 0 0.21978021978022 0 0.0472589792060491 0 0.0736919675755343 0.0951927653498334 0.171086398631309 0.41407867494824 0.18001800180018 0.291828793774319 0.318979266347687 0.190657769304099 0.30229746070133 0.239398084815321 0.365965233302836 0.0769822940723634 0.287459575997125 0.119118522930316 0.094876660341556 0 0.115141047783535 0.0490196078431373 0.0834376303712974 0.0521648408972353 0.0310655483069276 0.120336943441637 0.0334896182183523 0.070323488045007 0 0.12987012987013 0.298151460942159 0.129366106080207 0.0375516334960571 0.106723585912487 0 0.0643915003219575 0
"wird" 0 0 0.680272108843537 0.45045045045045 0.72463768115942 0.458715596330275 0.29673590504451 0.56390977443609 0.198019801980198 0.89086859688196 1.0958904109589 0 0 0.0472366556447803 0 0.0600600600600601 0 0 0.106951871657754 0.10989010989011 0 0 0.140944326990839 0.0736919675755343 0.14278914802475 0 0.10351966873706 0.18001800180018 0 0.0956937799043062 0 0.060459492140266 0.0683994528043776 0 0.23094688221709 0.143729787998563 0.119118522930316 0 0.048661800486618 0.115141047783535 0.220588235294118 0.104297037964122 0.0521648408972353 0.0621310966138552 0.180505415162455 0.100468854655057 0.070323488045007 0.197335964479526 0.173160173160173 0.0596302921884317 0.0323415265200517 0 0.0533617929562433 0.34965034965035 0.107319167203262 0.0552486187845304
"zur" 0 0 0 0.225225225225225 0.36231884057971 0 0 0.37593984962406 0 0 0 0 0.115673799884326 0.188946622579121 0.12187690432663 0 0.120192307692308 0.0951474785918173 0 0.21978021978022 0.0632911392405063 0.0945179584120983 0 0.0736919675755343 0.0951927653498334 0.0855431993156544 0.31055900621118 0.09000900090009 0.291828793774319 0 0 0 0 0.182982616651418 0.0769822940723634 0.107797340998922 0.0595592614651578 0.094876660341556 0.097323600973236 0 0.245098039215686 0.0834376303712974 0.208659363588941 0.341721031376204 0.0601684717208183 0.133958472873409 0.070323488045007 0.0986679822397632 0.0865800865800866 0.119260584376863 0.0323415265200517 0.0751032669921142 0.266808964781217 0.24975024975025 0.042927666881305 0.138121546961326
"einmal" 0 0 0.136054421768707 0 0.36231884057971 0 0.593471810089021 0 0 0.22271714922049 0 0.126103404791929 0.289184499710816 0.141709966934341 0.304692260816575 0.0600600600600601 0.0600961538461538 0.475737392959087 0.106951871657754 0 0.0632911392405063 0.0945179584120983 0.211416490486258 0.294767870302137 0.0475963826749167 0.342172797262618 0.10351966873706 0.18001800180018 0 0.0956937799043062 0 0 0.27359781121751 0 0.23094688221709 0.143729787998563 0.178677784395473 0 0 0.115141047783535 0.0735294117647059 0.125156445556946 0 0.0310655483069276 0.180505415162455 0.0669792364367046 0.105485232067511 0.0986679822397632 0.0865800865800866 0 0.0646830530401035 0.112654900488171 0.106723585912487 0 0.0643915003219575 0.110497237569061
"zelle" 0 0 0 0 0 0 0 0 0 0 0 0 0.347021399652979 0.283419933868682 0 0.36036036036036 0.0600961538461538 0.0951474785918173 0 0 0 0.330812854442344 0.352360817477097 0 0.237981913374584 0 0 0.09000900090009 0 0.0637958532695375 0 0 0 0.137236962488564 0 0.287459575997125 0.416914830256105 0 0.291970802919708 0.115141047783535 0.147058823529412 0 0 0 0.120336943441637 0.0334896182183523 0.175808720112518 0.246669955599408 0.0432900432900433 0 0 0 0.0533617929562433 0.04995004995005 0.150246834084568 0.165745856353591
"hätten" 0 0 0 0.225225225225225 0 0 0 0 0 0 0 0 0 0.236183278223902 0.0609384521633151 0 0.120192307692308 0.0951474785918173 0.106951871657754 0 0.126582278481013 0.189035916824197 0.0704721634954193 0.663227708179808 0.0475963826749167 0.256629597946963 0 0 0 0 0 0.181378476420798 0.0683994528043776 0.0457456541628545 0 0.0359324469996407 0.0595592614651578 0.189753320683112 0.097323600973236 0.115141047783535 0 0.146015853149771 0.0521648408972353 0.12426219322771 0.180505415162455 0.234427327528466 0.0351617440225035 0.0986679822397632 0 0.298151460942159 0.0970245795601552 0.225309800976342 0.0533617929562433 0 0.17171066752522 0.193370165745856
"mann" 0 0 0 0 0 0.229357798165138 0 0 0 0 0 0.126103404791929 0.0578368999421631 0.141709966934341 0.304692260816575 0 0.0600961538461538 0 0.106951871657754 0.10989010989011 0.0632911392405063 0.189035916824197 0 0.147383935151069 0.14278914802475 0.427715996578272 0.20703933747412 0.09000900090009 0.194552529182879 0.127591706539075 0 0.120918984280532 0.136798905608755 0.228728270814273 0.0769822940723634 0.107797340998922 0.0595592614651578 0 0.145985401459854 0 0.0980392156862745 0.125156445556946 0.156494522691706 0 0 0.0669792364367046 0.140646976090014 0.148001973359645 0.12987012987013 0.0596302921884317 0.0970245795601552 0.0751032669921142 0.106723585912487 0 0.08585533376261 0.165745856353591
"konnte" 0 0 0 0 0 0 0 0 0 0 0 0 0.173510699826489 0.0472366556447803 0.304692260816575 0.24024024024024 0.0600961538461538 0.190294957183635 0.106951871657754 0 0.379746835443038 0.283553875236295 0.140944326990839 0.294767870302137 0.0475963826749167 0.171086398631309 0.10351966873706 0 0 0.191387559808612 0.0953288846520496 0.181378476420798 0.27359781121751 0.182982616651418 0.307929176289453 0.0718648939992814 0 0 0 0 0.0490196078431373 0.0834376303712974 0 0.12426219322771 0.0601684717208183 0.0334896182183523 0.105485232067511 0.0493339911198816 0.0865800865800866 0 0.0323415265200517 0 0.266808964781217 0.04995004995005 0.08585533376261 0.0828729281767956
"n" 0 0 0 0 0 0 0 0 0 0 0 0.126103404791929 0.231347599768652 0 0 0.0600600600600601 0.0600961538461538 0 0.106951871657754 0.43956043956044 0 0.0472589792060491 0 0.221075902726603 0 0.0855431993156544 0 0.36003600360036 0.0972762645914397 0.127591706539075 0 0 0.205198358413133 0.0457456541628545 0 0.107797340998922 0.178677784395473 0.189753320683112 0.097323600973236 0.115141047783535 0.0490196078431373 0.292031706299541 0.260824204486176 0.0621310966138552 0.240673886883273 0 0.0351617440225035 0.0986679822397632 0.0432900432900433 0.298151460942159 0 0.0751032669921142 0.32017075773746 0 0.193174500965872 0.0276243093922652
"zwei" 0 0 0 0.45045045045045 0.36231884057971 0.229357798165138 0.29673590504451 0.56390977443609 0.198019801980198 0 0 0.378310214375788 0 0.188946622579121 0.304692260816575 0.12012012012012 0.240384615384615 0 0 0.21978021978022 0 0.141776937618147 0.140944326990839 0.147383935151069 0.0951927653498334 0 0.31055900621118 0 0 0.0637958532695375 0 0.060459492140266 0.170998632010944 0.0914913083257091 0 0.143729787998563 0.238237045860631 0 0.048661800486618 0.0575705238917674 0.0245098039215686 0.0208594075928244 0.260824204486176 0.0931966449207828 0 0.100468854655057 0.070323488045007 0.148001973359645 0.173160173160173 0 0.129366106080207 0.0375516334960571 0.0533617929562433 0.0999000999000999 0.08585533376261 0.0828729281767956
"ab" 0 0 0 0 0 0 0 0.18796992481203 0 0 0 0 0.173510699826489 0.0944733112895607 0 0.0600600600600601 0 0.0951474785918173 0 0.10989010989011 0 0 0.0704721634954193 0.0736919675755343 0.0951927653498334 0.0855431993156544 0.10351966873706 0.09000900090009 0.0972762645914397 0.0637958532695375 0 0.241837968561064 0.102599179206566 0.0457456541628545 0.153964588144727 0.0718648939992814 0.119118522930316 0.47438330170778 0.097323600973236 0.0575705238917674 0.392156862745098 0.0834376303712974 0.104329681794471 0.0310655483069276 0 0.100468854655057 0.175808720112518 0.0493339911198816 0.12987012987013 0.119260584376863 0.0646830530401035 0 0.106723585912487 0.24975024975025 0.0643915003219575 0.193370165745856
"weiß" 0 0.289017341040462 0 0 0 0.688073394495413 0 0.18796992481203 0.396039603960396 0.22271714922049 0 0.126103404791929 0.0578368999421631 0.188946622579121 0.0609384521633151 0 0 0 0 0.21978021978022 0.189873417721519 0 0 0 0.0475963826749167 0.0855431993156544 0.10351966873706 0.09000900090009 0.291828793774319 0.191387559808612 0.571973307912297 0.241837968561064 0.0683994528043776 0.137236962488564 0.23094688221709 0.215594681997844 0.0595592614651578 0.094876660341556 0.194647201946472 0.172711571675302 0.0490196078431373 0.0625782227784731 0.0521648408972353 0.0310655483069276 0.120336943441637 0.0669792364367046 0.070323488045007 0.148001973359645 0.0865800865800866 0.119260584376863 0.0323415265200517 0.0375516334960571 0.0533617929562433 0.0999000999000999 0.0643915003219575 0.0828729281767956
"selbst" 0 0 0.136054421768707 0 0 0 0.29673590504451 0.18796992481203 0.198019801980198 0.22271714922049 0.273972602739726 0 0.115673799884326 0.141709966934341 0.12187690432663 0.12012012012012 0 0 0.213903743315508 0.21978021978022 0.0632911392405063 0 0 0.147383935151069 0.237981913374584 0.0855431993156544 0.20703933747412 0.09000900090009 0.486381322957198 0.0318979266347687 0 0.120918984280532 0.170998632010944 0.137236962488564 0.0769822940723634 0.0718648939992814 0.119118522930316 0 0.097323600973236 0.23028209556707 0.0245098039215686 0.0625782227784731 0.0521648408972353 0.0931966449207828 0.300842358604091 0.100468854655057 0.175808720112518 0 0.12987012987013 0 0.129366106080207 0.0375516334960571 0 0.0999000999000999 0.042927666881305 0.0828729281767956
"damit" 0 0.289017341040462 0.272108843537415 0 0 0 0 0 0 0.22271714922049 0.273972602739726 0 0.115673799884326 0.141709966934341 0.0609384521633151 0.0600600600600601 0.0600961538461538 0.190294957183635 0.106951871657754 0 0.316455696202532 0.283553875236295 0.140944326990839 0.294767870302137 0.0475963826749167 0.0855431993156544 0.10351966873706 0.18001800180018 0.291828793774319 0.0318979266347687 0 0 0.102599179206566 0.0457456541628545 0 0.179662234998203 0.0595592614651578 0.189753320683112 0.145985401459854 0.172711571675302 0.0735294117647059 0.0834376303712974 0.104329681794471 0.0310655483069276 0.180505415162455 0 0.070323488045007 0.0986679822397632 0.0432900432900433 0 0.0646830530401035 0.112654900488171 0.106723585912487 0.04995004995005 0.08585533376261 0.0828729281767956
