"alles-umsonst_2006" "aus-großer-zeit_1978" "ein-kapitel-für-sich_1975" "heile-welt_1998" "herzlich-willkommen_1984" "hundstage_1988" "letzte-grüße_2003" "mark-und-bein_1991" "schöne-aussicht_1981" "tadellöser-wolff_1971" "uns-gehts-ja-noch-gold_1972"
"her" 0.0746407911923866 0.0488285584921741 0.0379781388338338 0.0668380813378529 0.0382840469341721 0.0459058230369425 0.0554348113016622 0.0452722804294399 0.0428518240124762 0.0467360934721869 0.0460877171530959
"dies" 0.0241484912681251 0.0408384307389093 0.027296787286818 0.0368291468596332 0.0962274693210273 0.0762503501291588 0.0351967055883569 0.034493166041478 0.0842986701884778 0.0416560833121666 0.032919797966497
"andern" 0.0526876173122729 0.0479407665195891 0.0735826439905529 0.0327370194307851 0.0755333898971504 0.0256761383087984 0.0299171997501034 0.0366489889190704 0.0533891577860359 0.0721361442722885 0.0658395959329941
"gern" 0.0757384498863923 0.052379726382514 0.0189890694169169 0.0416032955266227 0.0382840469341721 0.064579378170614 0.068633575897296 0.0431164575518475 0.07586880316963 0.0304800609601219 0.0225735757484551
"sache" 0.0482969825362502 0.0301849270678895 0.0332308714796046 0.0668380813378529 0.0672557581275997 0.0910335812766487 0.0598343995002068 0.0258698745311085 0.0393393794212896 0.031496062992126 0.0300981009979402
"weg" 0.0471993238422445 0.0408384307389093 0.0842639955375687 0.0511515928606017 0.0382840469341721 0.0474619526314151 0.034316787948648 0.0474281033070323 0.0456617796854255 0.0396240792481585 0.0818292120881498
"saß" 0.0746407911923866 0.0248581752323795 0.0462858567037349 0.0675201025759942 0.078637501810732 0.0513522766175967 0.05719464658108 0.0366489889190704 0.00842986701884778 0.0589281178562357 0.0470282828092815
"natürlich" 0.0351250782081819 0.0763501096423086 0.0367913219952765 0.0491055291461776 0.0517351985596921 0.0459058230369425 0.0545548936619532 0.0646746863277713 0.0351244459118657 0.0680721361442723 0.0338603636226827
"zwar" 0.0230508325741194 0.0719111497793837 0.0118681683855731 0.0463774441936122 0.0734639819547627 0.0692477669540319 0.0492753878236997 0.0452722804294399 0.0604140469684091 0.0508001016002032 0.0206924444360839
"machte" 0.0779337672744037 0.0142046715613597 0.0617144756049799 0.082524569815104 0.0434575667901413 0.0676916373595593 0.0554348113016622 0.0560513948174018 0.0049174224276612 0.0345440690881382 0.0460877171530959
"zimmer" 0.100984599848523 0.0470529745470041 0.0510331240579641 0.0252347858112302 0.0672557581275997 0.0373471102673431 0.0607143171399157 0.0582072176949942 0.0604140469684091 0.0233680467360935 0.0206924444360839
"dazu" 0.0395157129842047 0.0408384307389093 0.0367913219952765 0.049787550384319 0.0672557581275997 0.0459058230369425 0.0563147289413711 0.0668305092053637 0.0590090691319344 0.0375920751841504 0.0319792323103114
"all" 0.0526876173122729 0.054155310327684 0.070022193474881 0.021142658382382 0.0569087184156613 0.0653574429678504 0.0272774468309766 0.017246583020739 0.051281691031324 0.0528321056642113 0.0498499797778384
"wissen" 0.0417110303722161 0.0363994708759843 0.0439122230266203 0.051833614098743 0.045526974732529 0.0552426006037783 0.0439958819854462 0.0474281033070323 0.0477692464401374 0.0558801117602235 0.0470282828092815
"n" 0.00219531738801137 0.0710233578067987 0.113934416501501 0.0272808495256542 0.0341452310493968 0.0194516199309078 0.00791925875738031 0.00431164575518475 0.0498767131948493 0.107696215392431 0.0799480807757786
"lag" 0.109765869400569 0.0177558394516997 0.0534067577350787 0.0484235079080363 0.0413881588477537 0.0622451837789051 0.0589544818604979 0.0560513948174018 0.00772737810061046 0.031496062992126 0.0536122424025809
"weiter" 0.073543132498381 0.0239703832597946 0.0498463072194068 0.0675201025759942 0.0517351985596921 0.0435716286452336 0.0483954701839908 0.0323373431638857 0.0344219569936284 0.0264160528321057 0.0554933737149522
"grethe" 0 0.117188540381218 0.0106813515470157 0 0.00620822382716305 0 0 0 0.27467316703079 0.00406400812801626 0
"hinten" 0.0395157129842047 0.057706478218024 0.0842639955375687 0.0354651043833505 0.0351799350205906 0.0241200087143257 0.0255176115515588 0.0431164575518475 0.0611165358866464 0.0345440690881382 0.0780669494634073
"davon" 0.0867150368264492 0.0355116789033994 0.042725406188063 0.0545616990513085 0.0362146389917845 0.0443496934424699 0.0404762114266105 0.0495839261846247 0.037934401584815 0.0508001016002032 0.0348009292788683
"unten" 0.0307344434321592 0.0612576461083639 0.0593408419278653 0.0320549981926437 0.0465616787037229 0.0303445270922162 0.0395962937869015 0.0280256974087009 0.0695464029054942 0.0416560833121666 0.0573745050273234
"alten" 0.0636642042523298 0.0497163504647591 0.0498463072194068 0.0572897840038739 0.0341452310493968 0.027232267903271 0.0325569526692302 0.0582072176949942 0.0632240026413583 0.0335280670561341 0.0376226262474252
"gehen" 0.038418054290199 0.0612576461083639 0.0379781388338338 0.0600178689564393 0.0372493429629783 0.0241200087143257 0.0272774468309766 0.0258698745311085 0.0835961812702405 0.0406400812801626 0.0395037575597965
"obwohl" 0.0482969825362502 0.0452773906018342 0.0237363367711461 0.0743403149574078 0.0362146389917845 0.0567987301982509 0.0545548936619532 0.0625188634501789 0.0477692464401374 0.0182880365760732 0.0197518787798982
"gerade" 0.0537852760062786 0.0745745256971386 0.0201758862554742 0.0572897840038739 0.019659375452683 0.0365690454701068 0.0492753878236997 0.0323373431638857 0.0435543129307135 0.0294640589281179 0.0526716767463953
"deutschen" 0.0482969825362502 0.0372872628485693 0.0498463072194068 0.00682021238141356 0.0486310866461106 0.0217858143226168 0.10647003440478 0.101323675246842 0.0372319126665777 0.0264160528321057 0.050790545434024
"großen" 0.0548829347002843 0.0719111497793837 0.0225495199325888 0.0491055291461776 0.0237981913374584 0.0404593694562883 0.0387163761471926 0.0323373431638857 0.0576040912954598 0.0406400812801626 0.0310386666541258
"müsse" 0.0318321021261649 0.00177558394516997 0.0818903618604541 0.0341010619070678 0.0475963826749167 0.039681304659052 0.0404762114266105 0.0388048117966628 0.00421493350942389 0.062992125984252 0.123214100960318
"macht" 0.017562539104091 0.0923303651488383 0.0391649556723911 0.0245527645730888 0.0186246714814891 0.0171174255391989 0.0193581880735963 0.017246583020739 0.126448005282717 0.0375920751841504 0.0263358383731976
"warum" 0.0439063477602274 0.0337360949582294 0.0795167281833395 0.0347830831452091 0.0300064151646214 0.0319006566866889 0.0580745642207889 0.0409606346742552 0.0295045345659672 0.0497840995681991 0.0479688484654671
"links" 0.0406133716782104 0.0390628467937393 0.0379781388338338 0.0525156353368844 0.0538046065020798 0.0326787214839252 0.0325569526692302 0.0388048117966628 0.0498767131948493 0.0294640589281179 0.0498499797778384
"gemacht" 0.0307344434321592 0.0381750548211543 0.0403517725109484 0.049787550384319 0.0351799350205906 0.0412374342535246 0.0325569526692302 0.0388048117966628 0.0351244459118657 0.0711201422402845 0.0460877171530959
"große" 0.0439063477602274 0.0754623176697236 0.042725406188063 0.0327370194307851 0.0341452310493968 0.0342348510783978 0.0378364585074837 0.0237140516535161 0.0449592907671881 0.0487680975361951 0.0338603636226827
"bett" 0.0526876173122729 0.0399506387663243 0.0332308714796046 0.0354651043833505 0.0320758231070091 0.0513522766175967 0.0422360467060283 0.017246583020739 0.0576040912954598 0.0365760731521463 0.0395037575597965
"draußen" 0.0318321021261649 0.0594820621631939 0.0320440546410472 0.0265988282875129 0.0465616787037229 0.039681304659052 0.0219979409927231 0.0301815202862933 0.0400418683395269 0.0904241808483617 0.0404443232159821
"augen" 0.0450040064542331 0.0461651825744192 0.0367913219952765 0.0334190406689264 0.0538046065020798 0.0466838878341788 0.0290372821103945 0.0301815202862933 0.0456617796854255 0.0457200914401829 0.0404443232159821
"damals" 0.0351250782081819 0.0692477738616287 0.058154025089308 0.0409212742884813 0.0610475343004366 0.0202296847281442 0.0360766232280659 0.0409606346742552 0.0330169791571538 0.03251206502413 0.0385631919036108
"bloß" 0.0406133716782104 0.0506041424373441 0.0890112628917979 0.0204606371442407 0.0279370072222337 0.00700258317512682 0.0290372821103945 0.0258698745311085 0.0238846232200687 0.0670561341122682 0.0968782625871199
"kind" 0.0318321021261649 0.054155310327684 0.0284836041253753 0.0429673380029054 0.0424228628189475 0.0342348510783978 0.0237577762721409 0.0711421549605484 0.0737613364149181 0.0223520447040894 0.0319792323103114
"dabei" 0.038418054290199 0.0452773906018342 0.0403517725109484 0.04023925305034 0.0362146389917845 0.0404593694562883 0.0334368703089391 0.0366489889190704 0.0498767131948493 0.0497840995681991 0.0376226262474252
"leben" 0.0417110303722161 0.0390628467937393 0.0379781388338338 0.049787550384319 0.0465616787037229 0.0350129158756341 0.0413561290663194 0.0560513948174018 0.0393393794212896 0.0467360934721869 0.0272764040293833
"hause" 0.0274414673501421 0.0399506387663243 0.0367913219952765 0.0470594654317535 0.0279370072222337 0.0342348510783978 0.0589544818604979 0.0237140516535161 0.0442568018489508 0.0416560833121666 0.0536122424025809
"stehen" 0.0439063477602274 0.0754623176697236 0.0166154357398023 0.0375111680977746 0.019659375452683 0.0225638791198531 0.0360766232280659 0.0452722804294399 0.087108625861427 0.0335280670561341 0.0169301818113413
"herum" 0.0537852760062786 0.0426140146840792 0.0486594903808495 0.049787550384319 0.0362146389917845 0.024898073511562 0.0307971173898123 0.0194024058983314 0.0344219569936284 0.0365760731521463 0.0658395959329941
"mensch" 0.0373203955961933 0.0239703832597946 0.0403517725109484 0.0395572318121986 0.0527699025308859 0.0420154990507609 0.045755717264864 0.0301815202862933 0.0330169791571538 0.0853441706883414 0.017870747467527
"gegen" 0.0461016651482388 0.0426140146840792 0.0379781388338338 0.0347830831452091 0.0217287833950707 0.0552426006037783 0.0527950583825354 0.0646746863277713 0.024587112138306 0.0436880873761748 0.0376226262474252
"irgendwie" 0.0274414673501421 0.0292971350953045 0.0237363367711461 0.0641099963852874 0.0972621732922211 0.0451277582397062 0.0378364585074837 0.051739749062217 0.0309095124024419 0.0254000508001016 0.0122273535304132
"gott" 0.0285391260441478 0.0390628467937393 0.0439122230266203 0.04023925305034 0.0341452310493968 0.0451277582397062 0.0325569526692302 0.0366489889190704 0.037934401584815 0.0447040894081788 0.0573745050273234
"wenig" 0.0482969825362502 0.0355116789033994 0.0166154357398023 0.0429673380029054 0.0496657906173044 0.0497961470231241 0.0404762114266105 0.0323373431638857 0.0540916467042732 0.0264160528321057 0.025395272717012
"jeder" 0.0318321021261649 0.0372872628485693 0.0474726735422922 0.0491055291461776 0.039318750905366 0.0225638791198531 0.0360766232280659 0.0431164575518475 0.0463642686036628 0.0396240792481585 0.0413848888721677
"sieht" 0.0153672217160796 0.109198412627953 0.0106813515470157 0.0150044672391098 0.0124164476543261 0.00700258317512682 0.011438929316216 0.00862329151036951 0.147522672829836 0.0142240284480569 0.0272764040293833
"straße" 0.076836108580398 0.0408384307389093 0.0296704209639326 0.0218246796205234 0.0486310866461106 0.0233419439170894 0.0395962937869015 0.0603630405725866 0.0533891577860359 0.0142240284480569 0.0395037575597965
"recht" 0.0329297608201706 0.0408384307389093 0.0261099704482607 0.0334190406689264 0.0424228628189475 0.0443496934424699 0.0554348113016622 0.0280256974087009 0.0323144902389165 0.0375920751841504 0.0470282828092815
"rechts" 0.0362227369021876 0.0488285584921741 0.042725406188063 0.0388752105740573 0.0465616787037229 0.0295664622949799 0.0325569526692302 0.0323373431638857 0.0505792021130867 0.031496062992126 0.032919797966497
"könnte" 0.0417110303722161 0.0221947993146246 0.0308572378024899 0.0341010619070678 0.0403534548765598 0.0614671189816688 0.0299171997501034 0.0474281033070323 0.037934401584815 0.0538481076962154 0.0310386666541258
"essen" 0.0274414673501421 0.056818686245439 0.0320440546410472 0.0245527645730888 0.0413881588477537 0.0264542031060347 0.0387163761471926 0.0409606346742552 0.0323144902389165 0.079248158496317 0.0357414949350539
"hielt" 0.097691623766506 0.0124290876161898 0.0391649556723911 0.0477414866698949 0.0331105270782029 0.0427935638479973 0.0413561290663194 0.0452722804294399 0.00280995567294926 0.0375920751841504 0.0460877171530959
"robert" 0 0.0213070073420396 0.0735826439905529 0.000682021238141356 0.0279370072222337 0 0.000879917639708923 0.00215582287759238 0.139092805810988 0.0599441198882398 0.0724235555262935
"zurück" 0.0669571803343468 0.0363994708759843 0.0439122230266203 0.0347830831452091 0.0331105270782029 0.0412374342535246 0.0369565408677748 0.0323373431638857 0.0295045345659672 0.03251206502413 0.0395037575597965
"sitzt" 0.0109765869400569 0.100320492902103 0.0118681683855731 0.00818425485769627 0.0248328953086522 0.01478323114749 0.011438929316216 0.017246583020739 0.136282850138039 0.03251206502413 0.0112867878742276
"diesen" 0.0406133716782104 0.0301849270678895 0.0284836041253753 0.0368291468596332 0.0413881588477537 0.0381251750645794 0.0307971173898123 0.0474281033070323 0.0505792021130867 0.0579121158242316 0.017870747467527
"stellte" 0.0658595216403411 0.0053267518355099 0.0130549852241304 0.0661560600997115 0.0424228628189475 0.0809187389125766 0.0431159643457372 0.0495839261846247 0.000702488918237315 0.0172720345440691 0.0300981009979402
"krieg" 0.0406133716782104 0.0443895986292492 0.0723958271519956 0.0463774441936122 0.0351799350205906 0.0163393607419626 0.0263975291912677 0.0431164575518475 0.0252896010565433 0.0223520447040894 0.0545528080587665
"seite" 0.0471993238422445 0.0301849270678895 0.0249231536097034 0.0327370194307851 0.0372493429629783 0.0350129158756341 0.0395962937869015 0.0409606346742552 0.0449592907671881 0.0406400812801626 0.0366820605912396
"gekommen" 0.0526876173122729 0.0257459672049645 0.0391649556723911 0.0470594654317535 0.0331105270782029 0.0381251750645794 0.0413561290663194 0.0366489889190704 0.0210746675471194 0.0426720853441707 0.0310386666541258
"gesehen" 0.0450040064542331 0.0337360949582294 0.0379781388338338 0.0416032955266227 0.0248328953086522 0.0319006566866889 0.0290372821103945 0.0560513948174018 0.0463642686036628 0.0375920751841504 0.0282169696855689
"jahre" 0.0197578564921023 0.0363994708759843 0.0344176883181619 0.0381931893359159 0.0548393104732736 0.0303445270922162 0.0378364585074837 0.0495839261846247 0.0252896010565433 0.064008128016256 0.0206924444360839
"heraus" 0.0406133716782104 0.0301849270678895 0.0249231536097034 0.0409212742884813 0.0320758231070091 0.0319006566866889 0.0378364585074837 0.0474281033070323 0.0435543129307135 0.0345440690881382 0.0348009292788683
"sofort" 0.0702501564163639 0.0186436314242847 0.0130549852241304 0.0375111680977746 0.0341452310493968 0.0474619526314151 0.0527950583825354 0.0474281033070323 0.0302070234842045 0.0213360426720853 0.0291575353417545
"denken" 0.0263438086561365 0.0408384307389093 0.0332308714796046 0.0293269132400783 0.0310411191358152 0.0552426006037783 0.0290372821103945 0.0280256974087009 0.0330169791571538 0.0528321056642113 0.0310386666541258
"zwischen" 0.0329297608201706 0.0363994708759843 0.0261099704482607 0.0381931893359159 0.039318750905366 0.0420154990507609 0.034316787948648 0.0280256974087009 0.0323144902389165 0.0447040894081788 0.0338603636226827
"bißchen" 0.0296367847381535 0.0461651825744192 0.0534067577350787 0.049787550384319 0.0424228628189475 0.0256761383087984 0.0219979409927231 0.0495839261846247 0.0203721786288821 0.0345440690881382 0.0319792323103114
"ihrer" 0.0603712281703127 0.0292971350953045 0.0178022525783596 0.0272808495256542 0.0507004945884982 0.0459058230369425 0.0255176115515588 0.051739749062217 0.0449592907671881 0.0172720345440691 0.0282169696855689
"setzte" 0.0658595216403411 0.00443895986292492 0.0296704209639326 0.051833614098743 0.0351799350205906 0.0630232485761414 0.0554348113016622 0.0388048117966628 0.000702488918237315 0.0213360426720853 0.0282169696855689
"später" 0.0285391260441478 0.0443895986292492 0.0510331240579641 0.0313729769545024 0.0341452310493968 0.0225638791198531 0.0290372821103945 0.0323373431638857 0.0231821343018314 0.0660401320802642 0.0376226262474252
"dr" 0.0845197194384378 0.00799012775326485 0.0415385893495057 0.0204606371442407 0.0134511516255199 0.0334567862811615 0.0334368703089391 0.0323373431638857 0.0533891577860359 0.00609601219202438 0.0639584646206228
"heute" 0.0186601977980967 0.0701355658342137 0.0261099704482607 0.0320549981926437 0.0300064151646214 0.0194516199309078 0.0255176115515588 0.0560513948174018 0.0393393794212896 0.0365760731521463 0.0413848888721677
"standen" 0.059273569476307 0.0124290876161898 0.0403517725109484 0.0443313804791881 0.0320758231070091 0.0420154990507609 0.0492753878236997 0.0409606346742552 0.00561991134589852 0.03251206502413 0.0395037575597965
"wollen" 0.0318321021261649 0.0328483029856444 0.042725406188063 0.0327370194307851 0.0279370072222337 0.0233419439170894 0.0483954701839908 0.034493166041478 0.049174224276612 0.031496062992126 0.0282169696855689
"fuhr" 0.0351250782081819 0.00710233578067987 0.0213627030940315 0.0797964848625386 0.0538046065020798 0.0451277582397062 0.0351967055883569 0.0431164575518475 0.00421493350942389 0.015240030480061 0.0385631919036108
"kempowski" 0 0.141158923641012 0.0593408419278653 0 0.00517351985596921 0 0 0 0.0772737810061046 0.0426720853441707 0.0376226262474252
"kamen" 0.0351250782081819 0.0168680474791147 0.0356045051567192 0.0327370194307851 0.0403534548765598 0.0466838878341788 0.0483954701839908 0.0366489889190704 0.00702488918237315 0.0467360934721869 0.0451471514969102
"richtig" 0.0296367847381535 0.0355116789033994 0.0498463072194068 0.0231887220968061 0.0351799350205906 0.0217858143226168 0.0378364585074837 0.00862329151036951 0.0323144902389165 0.047752095504191 0.0554933737149522
"paar" 0.0493946412302559 0.0275215511501345 0.0225495199325888 0.0443313804791881 0.0269023032510399 0.0256761383087984 0.0527950583825354 0.0560513948174018 0.0273970678112553 0.0355600711201422 0.0216330100922695
"würden" 0.0340274195141763 0.00710233578067987 0.0498463072194068 0.0375111680977746 0.0300064151646214 0.0505742118203604 0.0378364585074837 0.0646746863277713 0.00913235593708509 0.047752095504191 0.0366820605912396
"de" 0.00219531738801137 0.136719963778088 0.0284836041253753 0.0238707433349475 0.0124164476543261 0.0303445270922162 0.000879917639708923 0.0366489889190704 0.0505792021130867 0.016256032512065 0.0272764040293833
"manchmal" 0.0439063477602274 0.0665843979438738 0.0391649556723911 0.0279628707637956 0.0372493429629783 0.012449036755781 0.0184782704338874 0.00646746863277713 0.0344219569936284 0.0548641097282195 0.0310386666541258
"seien" 0.0351250782081819 0.00266337591775495 0.0664617429592091 0.0218246796205234 0.039318750905366 0.0319006566866889 0.0536749760222443 0.0366489889190704 0.000702488918237315 0.0304800609601219 0.0846509090567067
"sitzen" 0.017562539104091 0.0506041424373441 0.0201758862554742 0.0375111680977746 0.0403534548765598 0.024898073511562 0.0272774468309766 0.00862329151036951 0.0653314693960703 0.0406400812801626 0.0159896161551557
"jeden" 0.0197578564921023 0.053267518355099 0.0462858567037349 0.0361471256214919 0.0475963826749167 0.0178954903364352 0.0149585998750517 0.0237140516535161 0.0414468461760016 0.0447040894081788 0.0272764040293833
"buch" 0.0230508325741194 0.0177558394516997 0.0237363367711461 0.0129584035246858 0.0320758231070091 0.0824748685070493 0.0554348113016622 0.00646746863277713 0.0337194680753911 0.0233680467360935 0.0395037575597965
"stadt" 0.0373203955961933 0.0479407665195891 0.0237363367711461 0.0279628707637956 0.0475963826749167 0.01478323114749 0.0536749760222443 0.034493166041478 0.0358269348301031 0.0111760223520447 0.0395037575597965
"welt" 0.0241484912681251 0.0186436314242847 0.0249231536097034 0.021142658382382 0.0424228628189475 0.0552426006037783 0.0510352231031175 0.0323373431638857 0.0351244459118657 0.0355600711201422 0.0272764040293833
"art" 0.0241484912681251 0.0221947993146246 0.0237363367711461 0.0375111680977746 0.0403534548765598 0.0443496934424699 0.0475155525442819 0.0409606346742552 0.0288020456477299 0.0355600711201422 0.0244547070608264
"darauf" 0.0362227369021876 0.0257459672049645 0.0130549852241304 0.0347830831452091 0.0269023032510399 0.0420154990507609 0.0334368703089391 0.0452722804294399 0.0330169791571538 0.0457200914401829 0.032919797966497
"nacht" 0.073543132498381 0.0301849270678895 0.0284836041253753 0.0265988282875129 0.0206940794238768 0.0443496934424699 0.0290372821103945 0.0301815202862933 0.0196696897106448 0.0375920751841504 0.0348009292788683
"hände" 0.0461016651482388 0.0310727190404744 0.0320440546410472 0.0347830831452091 0.0320758231070091 0.027232267903271 0.0316770350295212 0.0280256974087009 0.0288020456477299 0.0386080772161544 0.0357414949350539
"während" 0.0197578564921023 0.0275215511501345 0.0106813515470157 0.0334190406689264 0.0165552635391015 0.0832529333042856 0.0422360467060283 0.0495839261846247 0.0365294237483404 0.0121920243840488 0.0206924444360839
"besser" 0.0307344434321592 0.0301849270678895 0.0545935745736361 0.030690955716361 0.0372493429629783 0.0264542031060347 0.0281573644706855 0.017246583020739 0.0330169791571538 0.031496062992126 0.0423254545283534
"hieß" 0.0274414673501421 0.0230825912872096 0.0557803914121934 0.0272808495256542 0.0496657906173044 0.0163393607419626 0.0272774468309766 0.0301815202862933 0.0105373337735597 0.0589281178562357 0.0573745050273234
"anderen" 0.0417110303722161 0.0346238869308144 0.00356045051567192 0.049787550384319 0.0237981913374584 0.0381251750645794 0.05719464658108 0.0129349372655543 0.0386368905030523 0.0264160528321057 0.00752452524948504
"einfach" 0.0493946412302559 0.0204192153694546 0.0522199408965214 0.0320549981926437 0.0331105270782029 0.0163393607419626 0.022877858632432 0.017246583020739 0.0414468461760016 0.031496062992126 0.0442065858407246
"beispiel" 0.0076836108580398 0.0381750548211543 0.0486594903808495 0.04023925305034 0.0372493429629783 0.0287883974977436 0.0219979409927231 0.0194024058983314 0.037934401584815 0.0508001016002032 0.0197518787798982
"lieber" 0.0274414673501421 0.0292971350953045 0.0569672082507507 0.0313729769545024 0.0331105270782029 0.0233419439170894 0.0290372821103945 0.0280256974087009 0.0252896010565433 0.0375920751841504 0.0460877171530959
"ganzen" 0.0164648804100853 0.0381750548211543 0.0415385893495057 0.0347830831452091 0.0248328953086522 0.0326787214839252 0.0202381057133052 0.0150907601431466 0.0344219569936284 0.0518161036322073 0.0376226262474252
"gehabt" 0.038418054290199 0.0204192153694546 0.0498463072194068 0.0395572318121986 0.0300064151646214 0.0311225918894526 0.0307971173898123 0.0301815202862933 0.011239822691797 0.0487680975361951 0.0376226262474252
"hinein" 0.0417110303722161 0.0408384307389093 0.0237363367711461 0.0416032955266227 0.0155205595679076 0.0287883974977436 0.0334368703089391 0.0280256974087009 0.0365294237483404 0.0284480568961138 0.025395272717012
"endlich" 0.0471993238422445 0.0292971350953045 0.0201758862554742 0.0252347858112302 0.0310411191358152 0.0295664622949799 0.0439958819854462 0.0194024058983314 0.037934401584815 0.0396240792481585 0.0216330100922695
"zusammen" 0.0340274195141763 0.0355116789033994 0.0308572378024899 0.0320549981926437 0.0341452310493968 0.0241200087143257 0.0360766232280659 0.0237140516535161 0.0295045345659672 0.0345440690881382 0.0348009292788683
"schnell" 0.0307344434321592 0.0319605110130594 0.0356045051567192 0.0334190406689264 0.0279370072222337 0.024898073511562 0.0184782704338874 0.0258698745311085 0.0288020456477299 0.047752095504191 0.0442065858407246
"daran" 0.0329297608201706 0.0337360949582294 0.0106813515470157 0.0375111680977746 0.0206940794238768 0.0451277582397062 0.0316770350295212 0.0474281033070323 0.0358269348301031 0.0294640589281179 0.0197518787798982
"drüben" 0.0186601977980967 0.0488285584921741 0.0391649556723911 0.0286448920019369 0.0517351985596921 0.0132271015530173 0.0422360467060283 0.0323373431638857 0.0372319126665777 0.0193040386080772 0.0188113131237126
"geld" 0.0230508325741194 0.0372872628485693 0.042725406188063 0.0259168070493715 0.0289717111934276 0.0264542031060347 0.0307971173898123 0.0646746863277713 0.0358269348301031 0.0294640589281179 0.0235141414046408
"überhaupt" 0.0296367847381535 0.0310727190404744 0.0557803914121934 0.0300089344782197 0.0289717111934276 0.0264542031060347 0.0246376939118499 0.0215582287759238 0.0231821343018314 0.0447040894081788 0.0357414949350539
"grade" 0.00329297608201706 0.0124290876161898 0.0593408419278653 0.021142658382382 0.058978126358049 0.0233419439170894 0.0255176115515588 0.0129349372655543 0.0407443572577643 0.0345440690881382 0.0479688484654671
"frauen" 0.0515899586182672 0.0230825912872096 0.0356045051567192 0.0225067008586647 0.0155205595679076 0.0116709719585447 0.0475155525442819 0.0301815202862933 0.0217771564653568 0.0751841503683007 0.0206924444360839
"lehrer" 0.0109765869400569 0.0159802555065297 0.00830771786990114 0.167095203344632 0.0186246714814891 0 0.00879917639708923 0.00862329151036951 0.0210746675471194 0.00914401828803658 0.0094056565618563
"voll" 0.0241484912681251 0.0426140146840792 0.0403517725109484 0.0252347858112302 0.025867599279846 0.0334567862811615 0.0290372821103945 0.0194024058983314 0.0280995567294926 0.0304800609601219 0.0366820605912396
"ziemlich" 0.0186601977980967 0.0292971350953045 0.00830771786990114 0.0354651043833505 0.0672557581275997 0.0350129158756341 0.0307971173898123 0.0538955719398094 0.0259920899747806 0.0294640589281179 0.0141084848427845
"jonathan" 0 0 0 0 0 0.000778064797236314 0.000879917639708923 0.769628767300479 0 0 0
"russen" 0.0603712281703127 0.000887791972584984 0.140044386949762 0.00409212742884813 0.0227634873662645 0.00778064797236314 0.00791925875738031 0.017246583020739 0.00140497783647463 0.0965201930403861 0.0310386666541258
"tat" 0.038418054290199 0.0142046715613597 0.0213627030940315 0.0313729769545024 0.0579434223868551 0.0630232485761414 0.0325569526692302 0.0452722804294399 0.00702488918237315 0.0182880365760732 0.017870747467527
"uhr" 0.0230508325741194 0.0417262227114942 0.0332308714796046 0.0293269132400783 0.0248328953086522 0.0357909806728704 0.0202381057133052 0.0366489889190704 0.024587112138306 0.0345440690881382 0.0366820605912396
"bald" 0.0285391260441478 0.0337360949582294 0.0356045051567192 0.0245527645730888 0.0382840469341721 0.0194516199309078 0.0211180233530142 0.0194024058983314 0.0323144902389165 0.0284480568961138 0.0536122424025809
"wagen" 0.150379241078779 0.0221947993146246 0.015428618901245 0.0184145734298166 0.00620822382716305 0.0210077495253805 0.034316787948648 0.0625188634501789 0.0182647118741702 0.0121920243840488 0.0131679191865988
"wußte" 0.0450040064542331 0.00710233578067987 0.0249231536097034 0.0443313804791881 0.0362146389917845 0.0404593694562883 0.0422360467060283 0.0452722804294399 0.0049174224276612 0.0335280670561341 0.0216330100922695
"gedacht" 0.0493946412302559 0.0133168795887748 0.0201758862554742 0.0361471256214919 0.0300064151646214 0.0233419439170894 0.0492753878236997 0.0431164575518475 0.0231821343018314 0.031496062992126 0.0225735757484551
"bild" 0.0504922999242615 0.0275215511501345 0.0201758862554742 0.0436493592410468 0.0227634873662645 0.0264542031060347 0.0255176115515588 0.0409606346742552 0.0330169791571538 0.015240030480061 0.0244547070608264
"mark" 0.00658595216403412 0.0301849270678895 0.0522199408965214 0.0429673380029054 0.0486310866461106 0.0334567862811615 0.00175983527941785 0.0538955719398094 0.0323144902389165 0.0233680467360935 0.0159896161551557
"vorn" 0.0263438086561365 0.0239703832597946 0.027296787286818 0.0279628707637956 0.0248328953086522 0.0178954903364352 0.022877858632432 0.0560513948174018 0.0323144902389165 0.0264160528321057 0.0564339393711378
"dessen" 0.017562539104091 0.0257459672049645 0.0106813515470157 0.0375111680977746 0.0320758231070091 0.0490180822258878 0.0246376939118499 0.0582072176949942 0.0421493350942389 0.0111760223520447 0.0141084848427845
"tages" 0.0197578564921023 0.0221947993146246 0.0237363367711461 0.0252347858112302 0.0444922707613352 0.0311225918894526 0.0193581880735963 0.0107791143879619 0.0477692464401374 0.0528321056642113 0.0122273535304132
"denkt" 0.00658595216403412 0.0807890695052335 0.0166154357398023 0.0102303185721203 0.00827763176955073 0.00622451837789051 0.00791925875738031 0.00862329151036951 0.108183293408546 0.0203200406400813 0.0112867878742276
"na" 0.0252461499621308 0.0257459672049645 0.0569672082507507 0.0272808495256542 0.0175899675102953 0.0178954903364352 0.0184782704338874 0.00646746863277713 0.0280995567294926 0.0284480568961138 0.0648990302768085
"stück" 0.0373203955961933 0.0248581752323795 0.0261099704482607 0.0320549981926437 0.0227634873662645 0.0210077495253805 0.0316770350295212 0.0409606346742552 0.0302070234842045 0.0243840487680975 0.0366820605912396
